id;customer_id;policy_number;from_fund;from_movement_value;to_fund;to_movement_value;switch_factor;authorised_date
6646;17712;100017712;Sama;979;USD Growth Saver;979;25;2024-07-20
6647;17713;100017713;Diversified;864;Conservative;864;100;2024-06-07
6648;17764;100017764;Gold;875;USD AXA9;875;100;2025-04-13
6649;17765;100017765;Diversified;2216;Gold;2216;25;2024-04-12
6650;17770;100017770;Dollar Saver;4690;Conservative;4690;75;2025-06-27
6651;17781;100017781;Sama;1549;EGX30 ETF;1549;50;2025-09-05
6652;17814;100017814;Conservative;2631;Active;2631;100;2024-08-09
6653;17837;100017837;Equities;763;Equities;763;50;2024-11-21
6654;17848;100017848;Active;1634;Dollar Saver;1634;50;2025-02-12
6655;17852;100017852;Equities;1741;Dollar Saver;1741;25;2024-02-12
6656;17855;100017855;Money Market;1404;Conservative;1404;25;2024-02-16
6657;17880;100017880;Sama;2378;Money Market;2378;100;2025-03-13
6658;17914;100017914;Dollar Saver;3468;Diversified;3468;50;2024-08-18
6659;17950;100017950;Secure;5526;EGP AXA10;5526;50;2025-04-01
6660;17981;100017981;Conservative;518;Gold;518;100;2024-07-13
6661;18001;100018001;Money Market;2424;Sama;2424;75;2024-02-16
6662;18032;100018032;Equities;1925;Money Market;1925;25;2024-07-15
6663;18087;100018087;Diversified;2439;Al Safwa;2439;75;2024-12-11
6664;18104;100018104;EGP AXA10;853;Dollar Saver;853;25;2025-08-04
6665;18133;100018133;Equities;828;Al Safwa;828;75;2025-06-18
6666;18144;100018144;Sama;2737;Growth;2737;50;2024-02-22
6667;18216;100018216;Money Market;3387;USD AXA9;3387;50;2024-12-25
6668;18244;100018244;Gold;1375;Equities;1375;25;2024-05-14
6669;18261;100018261;USD AXA9;2487;Diversified;2487;100;2024-06-02
6670;18368;100018368;Secure;1763;USD Growth Saver;1763;100;2024-12-02
6671;18427;100018427;Sama;1643;Conservative;1643;25;2025-09-24
6672;18496;100018496;Conservative;3340;EGX30 ETF;3340;75;2025-01-04
6673;18530;100018530;Conservative;3123;USD AXA9;3123;100;2025-06-26
6674;18543;100018543;USD Growth Saver;3243;EGX30 ETF;3243;50;2025-05-19
6675;18580;100018580;Gold;2402;USD Growth Saver;2402;25;2025-12-25
6676;18672;100018672;Gold;521;Active;521;100;2025-08-04
6677;18676;100018676;Sama;3439;Secure;3439;50;2024-02-24
6678;18938;100018938;Dollar Saver;6467;Money Market;6467;100;2024-08-02
6679;18741;100018741;Conservative;1683;Active;1683;100;2024-06-30
6680;18757;100018757;EGP AXA10;5184;EGP AXA10;5184;50;2025-03-02
6681;18799;100018799;Active;1729;Active;1729;50;2024-03-19
6682;18820;100018820;USD Growth Saver;746;Active;746;25;2024-10-13
6683;18833;100018833;EGX30 ETF;933;Diversified;933;75;2025-01-07
6684;19064;100019064;USD Growth Saver;1643;Secure;1643;25;2025-11-13
6685;18848;100018848;USD Growth Saver;1180;USD Growth Saver;1180;50;2024-02-18
6686;18895;100018895;Sama;1125;Equities;1125;100;2025-06-13
6687;18959;100018959;Conservative;1208;Diversified;1208;75;2025-03-04
6688;18974;100018974;Money Market;4276;Dollar Saver;4276;50;2025-01-08
6689;18996;100018996;EGP AXA10;2643;Equities;2643;100;2024-03-08
6690;19011;100019011;Active;2433;USD Growth Saver;2433;50;2024-08-04
6691;19031;100019031;Active;2176;Active;2176;100;2024-12-11
6692;19042;100019042;Diversified;5127;Dollar Saver;5127;25;2024-06-20
6693;19045;100019045;Secure;373;Growth;373;50;2024-07-10
6694;19091;100019091;EGX30 ETF;909;Money Market;909;50;2025-11-07
6695;19129;100019129;Gold;695;Sama;695;75;2025-07-30
6696;19179;100019179;Active;217;Active;217;25;2025-01-27
6697;19274;100019274;Dollar Saver;161;Active;161;50;2024-03-22
6698;19284;100019284;USD Growth Saver;1504;Growth;1504;25;2024-05-03
6699;19324;100019324;USD AXA9;3011;Diversified;3011;100;2024-07-30
6700;19367;100019367;Growth;2203;Conservative;2203;50;2025-02-21
6701;19388;100019388;Growth;1788;Active;1788;75;2025-02-16
6702;19394;100019394;Sama;1919;Dollar Saver;1919;100;2025-06-15
6703;19395;100019395;Conservative;1407;Secure;1407;100;2024-07-21
6704;19396;100019396;Conservative;2888;Sama;2888;75;2024-05-11
6705;19415;100019415;Growth;3508;USD Growth Saver;3508;25;2025-09-30
6706;19427;100019427;EGX30 ETF;4012;USD AXA9;4012;75;2024-10-28
6707;19435;100019435;Active;2870;Growth;2870;75;2024-10-30
6708;19450;100019450;USD AXA9;2171;Growth;2171;50;2024-04-18
6709;19488;100019488;Diversified;1094;Dollar Saver;1094;100;2024-07-11
6710;19494;100019494;Diversified;800;USD Growth Saver;800;50;2025-12-02
6711;19530;100019530;USD AXA9;3406;USD Growth Saver;3406;25;2024-08-22
6712;19576;100019576;Dollar Saver;1338;EGX30 ETF;1338;25;2025-02-19
6713;19594;100019594;Gold;480;USD AXA9;480;50;2024-02-27
6714;19622;100019622;USD Growth Saver;2285;Dollar Saver;2285;75;2024-11-05
6715;19646;100019646;Sama;1944;USD AXA9;1944;75;2024-02-20
6716;19650;100019650;Gold;506;USD Growth Saver;506;100;2025-02-03
6717;19660;100019660;Conservative;2523;Gold;2523;50;2024-10-29
6718;19704;100019704;Growth;977;Conservative;977;100;2025-05-04
6719;19773;100019773;EGP AXA10;324;Gold;324;50;2024-10-21
6720;19781;100019781;Gold;246;Equities;246;50;2024-06-13
6721;19820;100019820;USD AXA9;2563;EGX30 ETF;2563;100;2025-02-09
6722;19825;100019825;USD Growth Saver;2021;USD AXA9;2021;25;2025-09-16
6723;19882;100019882;Al Safwa;775;EGX30 ETF;775;25;2025-10-24
6724;19887;100019887;Equities;1377;Secure;1377;50;2025-02-26
6725;19914;100019914;EGP AXA10;451;Growth;451;50;2024-03-24
6726;19928;100019928;Sama;2625;Growth;2625;25;2025-03-31
6727;19991;100019991;Growth;772;USD Growth Saver;772;100;2025-05-01
6728;20039;100020039;Gold;907;Secure;907;25;2024-02-23
6729;20051;100020051;Secure;2065;Active;2065;50;2025-08-18
6730;20272;100020272;EGX30 ETF;1874;Growth;1874;50;2025-07-04
6731;20059;100020059;Conservative;476;Gold;476;100;2024-11-22
6732;20095;100020095;Secure;2910;Sama;2910;75;2025-03-12
6733;20120;100020120;Sama;694;Active;694;25;2025-03-08
6734;20147;100020147;Secure;1007;Secure;1007;50;2025-01-24
6735;20163;100020163;EGX30 ETF;3449;Money Market;3449;100;2025-03-03
6736;20170;100020170;USD Growth Saver;3372;USD AXA9;3372;75;2024-07-12
6737;20176;100020176;EGP AXA10;1667;Secure;1667;75;2024-10-23
6738;20183;100020183;USD AXA9;2322;USD AXA9;2322;100;2024-10-27
6739;20188;100020188;USD Growth Saver;5707;USD AXA9;5707;100;2025-11-21
6740;20246;100020246;EGP AXA10;2141;Conservative;2141;25;2025-10-04
6741;20210;100020210;Conservative;2608;Gold;2608;50;2024-08-05
6742;20228;100020228;Equities;3218;Conservative;3218;75;2024-11-23
6743;20233;100020233;EGP AXA10;1060;Equities;1060;50;2025-12-22
6744;20241;100020241;USD AXA9;3209;USD Growth Saver;3209;100;2025-05-01
6745;20255;100020255;Money Market;1520;Active;1520;50;2024-05-20
6746;20276;100020276;Money Market;508;USD Growth Saver;508;75;2025-05-31
6747;20293;100020293;Money Market;3101;USD Growth Saver;3101;25;2024-04-18
6748;20345;100020345;Money Market;717;Gold;717;75;2025-07-10
6749;20410;100020410;Equities;566;Conservative;566;25;2025-05-26
6750;20464;100020464;Gold;1329;USD AXA9;1329;50;2024-12-05
6751;20479;100020479;Growth;2911;EGP AXA10;2911;50;2025-08-17
6752;20629;100020629;Secure;2553;Dollar Saver;2553;75;2024-04-13
6753;20641;100020641;EGP AXA10;780;Diversified;780;75;2025-11-24
6754;20645;100020645;Al Safwa;3528;Secure;3528;75;2025-08-16
6755;20657;100020657;Secure;2865;Gold;2865;25;2024-11-09
6756;20661;100020661;Secure;6762;Money Market;6762;25;2024-06-24
6757;20670;100020670;Conservative;1361;USD AXA9;1361;50;2025-10-10
6758;20696;100020696;Gold;683;Diversified;683;50;2024-07-12
6759;20701;100020701;USD AXA9;1403;Money Market;1403;50;2025-09-23
6760;20721;100020721;Diversified;680;Dollar Saver;680;25;2025-12-03
6761;20764;100020764;EGP AXA10;2937;Al Safwa;2937;100;2025-09-22
6762;20786;100020786;USD AXA9;933;Secure;933;25;2024-07-09
6763;20858;100020858;Conservative;1024;Secure;1024;50;2024-08-06
6764;20926;100020926;Sama;5526;USD Growth Saver;5526;75;2024-09-06
6765;20941;100020941;Secure;4229;Secure;4229;75;2024-08-09
6766;20945;100020945;USD Growth Saver;1011;Money Market;1011;75;2024-03-27
6767;20947;100020947;Equities;1060;Gold;1060;75;2025-02-21
6768;20959;100020959;USD AXA9;2777;Gold;2777;100;2024-08-26
6769;20999;100020999;USD Growth Saver;1012;EGX30 ETF;1012;25;2025-02-13
6770;21001;100021001;Money Market;2589;Equities;2589;75;2024-11-04
6771;21019;100021019;Equities;773;USD Growth Saver;773;50;2025-07-25
6772;21102;100021102;Active;1167;Conservative;1167;100;2024-04-06
6773;21107;100021107;Secure;622;Money Market;622;75;2025-07-21
6774;21109;100021109;Secure;1490;EGP AXA10;1490;25;2024-10-21
6775;21127;100021127;Active;1799;EGP AXA10;1799;75;2025-11-22
6776;21138;100021138;EGP AXA10;713;Money Market;713;50;2025-04-22
6777;21184;100021184;Equities;3383;Secure;3383;50;2025-07-04
6778;21212;100021212;Gold;1002;Secure;1002;50;2024-03-20
6779;21250;100021250;Active;1125;Diversified;1125;75;2025-03-18
6780;21272;100021272;Growth;733;EGP AXA10;733;100;2024-09-18
6781;21306;100021306;USD Growth Saver;542;USD Growth Saver;542;25;2024-03-11
6782;21330;100021330;EGX30 ETF;2818;Diversified;2818;25;2024-06-27
6783;21331;100021331;Diversified;3410;USD AXA9;3410;25;2025-10-01
6784;21348;100021348;Secure;910;EGX30 ETF;910;100;2024-03-02
6785;21355;100021355;USD AXA9;1824;Conservative;1824;50;2024-11-06
6786;21361;100021361;Sama;1139;EGX30 ETF;1139;100;2024-03-22
6787;21378;100021378;Growth;1552;Dollar Saver;1552;25;2024-03-13
6788;21481;100021481;Conservative;3212;Conservative;3212;50;2024-02-27
6789;21524;100021524;Diversified;1113;Money Market;1113;75;2025-05-06
6790;21581;100021581;EGP AXA10;3247;Al Safwa;3247;50;2025-12-18
6791;21585;100021585;Sama;2147;Equities;2147;25;2025-05-02
6792;21602;100021602;Equities;2759;Money Market;2759;75;2024-12-22
6793;21612;100021612;USD Growth Saver;1474;EGX30 ETF;1474;75;2024-09-27
6794;21635;100021635;EGX30 ETF;597;Money Market;597;100;2024-09-13
6795;21653;100021653;Equities;944;Gold;944;50;2024-02-19
6796;21692;100021692;USD AXA9;951;Growth;951;75;2024-03-13
6797;21699;100021699;Equities;1810;USD AXA9;1810;100;2025-10-02
6798;21703;100021703;USD Growth Saver;2067;Conservative;2067;75;2025-09-15
6799;21718;100021718;EGX30 ETF;1122;Al Safwa;1122;75;2025-11-19
6800;21722;100021722;Conservative;696;Secure;696;50;2024-05-09
6801;21764;100021764;EGP AXA10;2778;Growth;2778;50;2024-05-16
6802;21851;100021851;Secure;2696;Conservative;2696;100;2024-03-31
6803;21916;100021916;Conservative;713;Dollar Saver;713;100;2025-10-04
6804;21932;100021932;Secure;5840;Dollar Saver;5840;25;2024-02-21
6805;21956;100021956;Money Market;2991;Growth;2991;50;2024-02-07
6806;21963;100021963;Equities;2047;Secure;2047;100;2025-12-10
6807;21983;100021983;Growth;3904;Conservative;3904;50;2025-02-08
6808;21984;100021984;Secure;2977;EGX30 ETF;2977;75;2025-04-04
6809;22029;100022029;Dollar Saver;342;Sama;342;50;2024-05-04
6810;22100;100022100;Equities;722;USD Growth Saver;722;100;2024-04-21
6811;22111;100022111;Active;3121;EGP AXA10;3121;50;2024-12-30
6812;22115;100022115;Secure;406;Dollar Saver;406;75;2024-09-05
6813;22162;100022162;EGP AXA10;1939;EGP AXA10;1939;75;2025-11-29
6814;22217;100022217;Al Safwa;238;EGP AXA10;238;50;2025-10-06
6815;22407;100022407;Gold;326;Growth;326;100;2024-11-25
6816;22240;100022240;Dollar Saver;5406;USD Growth Saver;5406;25;2024-02-12
6817;22355;100022355;Diversified;1535;Equities;1535;25;2025-12-14
6818;22374;100022374;Money Market;2296;Al Safwa;2296;25;2025-04-30
6819;22383;100022383;EGX30 ETF;2354;USD AXA9;2354;75;2025-02-26
6820;22440;100022440;Diversified;3103;Sama;3103;100;2025-10-13
6821;22464;100022464;Active;2941;Sama;2941;75;2024-08-31
6822;22475;100022475;Gold;914;Gold;914;100;2025-08-28
6823;22507;100022507;Equities;2150;USD AXA9;2150;75;2025-08-03
6824;22539;100022539;Al Safwa;1980;EGX30 ETF;1980;50;2025-09-12
6825;22595;100022595;Growth;3945;Gold;3945;50;2024-05-10
6826;22605;100022605;Gold;5215;EGP AXA10;5215;100;2025-11-08
6827;22611;100022611;Secure;3473;Sama;3473;25;2024-07-29
6828;22617;100022617;Money Market;661;Diversified;661;75;2024-11-04
6829;22673;100022673;EGX30 ETF;1762;EGX30 ETF;1762;75;2025-06-27
6830;22681;100022681;USD Growth Saver;601;USD Growth Saver;601;75;2024-10-04
6831;22704;100022704;EGP AXA10;534;Equities;534;25;2024-07-11
6832;22714;100022714;Growth;3585;Growth;3585;75;2024-11-09
6833;22715;100022715;Gold;3468;USD Growth Saver;3468;100;2024-05-14
6834;22719;100022719;Al Safwa;3984;EGP AXA10;3984;50;2025-12-10
6835;22723;100022723;Sama;2052;Money Market;2052;50;2024-07-03
6836;22727;100022727;Al Safwa;2231;Diversified;2231;25;2025-04-13
6837;22777;100022777;Dollar Saver;2082;Money Market;2082;100;2024-09-25
6838;22889;100022889;Al Safwa;1342;Conservative;1342;100;2024-05-10
6839;22894;100022894;Active;2493;USD AXA9;2493;50;2025-04-10
6840;24184;100024184;Secure;2136;Gold;2136;100;2025-09-28
6841;22909;100022909;Growth;1373;Gold;1373;75;2025-04-21
6842;22912;100022912;Secure;2299;Diversified;2299;50;2024-02-12
6843;22920;100022920;Equities;995;Secure;995;50;2025-03-13
6844;22946;100022946;EGP AXA10;701;USD Growth Saver;701;50;2024-11-26
6845;22964;100022964;USD AXA9;985;Sama;985;100;2024-06-11
6846;22970;100022970;EGX30 ETF;2420;Sama;2420;75;2025-07-11
6847;22978;100022978;Sama;4678;Al Safwa;4678;100;2025-12-22
6848;22983;100022983;USD Growth Saver;2584;Secure;2584;100;2024-08-30
6849;23036;100023036;USD AXA9;3670;EGX30 ETF;3670;100;2025-08-09
6850;23081;100023081;EGX30 ETF;3072;Dollar Saver;3072;50;2024-02-08
6851;23160;100023160;Active;1255;Growth;1255;50;2025-01-28
6852;23175;100023175;EGP AXA10;1252;Dollar Saver;1252;75;2024-04-12
6853;23179;100023179;USD Growth Saver;394;Sama;394;100;2025-12-08
6854;23187;100023187;EGP AXA10;1173;Dollar Saver;1173;50;2025-07-02
6855;23192;100023192;USD Growth Saver;3819;EGP AXA10;3819;100;2025-07-16
6856;23207;100023207;Dollar Saver;2669;Active;2669;75;2025-09-03
6857;23211;100023211;Gold;1544;Sama;1544;25;2024-05-21
6858;23264;100023264;Growth;3581;Equities;3581;25;2025-12-24
6859;23273;100023273;EGX30 ETF;1625;EGP AXA10;1625;100;2025-06-15
6860;23280;100023280;USD AXA9;286;Active;286;50;2025-09-29
6861;23294;100023294;Sama;2153;Active;2153;100;2025-09-11
6862;23317;100023317;Dollar Saver;1261;USD Growth Saver;1261;75;2025-05-01
6863;23339;100023339;Dollar Saver;1124;Growth;1124;50;2024-03-11
6864;24460;100024460;Dollar Saver;2629;EGX30 ETF;2629;100;2024-02-03
6865;23363;100023363;USD AXA9;3668;Equities;3668;50;2025-08-22
6866;23392;100023392;Dollar Saver;6044;EGX30 ETF;6044;50;2025-07-14
6867;23395;100023395;USD AXA9;3507;Diversified;3507;100;2024-07-03
6868;23400;100023400;Money Market;4861;Growth;4861;25;2025-08-08
6869;23448;100023448;Sama;524;Dollar Saver;524;75;2025-11-12
6870;23488;100023488;EGP AXA10;3741;USD Growth Saver;3741;25;2024-06-11
6871;23521;100023521;Equities;3815;EGP AXA10;3815;75;2024-07-23
6872;23527;100023527;Gold;1970;Gold;1970;75;2024-11-22
6873;23530;100023530;Growth;597;Diversified;597;75;2024-11-23
6874;23536;100023536;Al Safwa;2125;Active;2125;25;2024-06-27
6875;23538;100023538;Al Safwa;595;USD Growth Saver;595;25;2024-10-08
6876;23556;100023556;Conservative;387;Dollar Saver;387;75;2025-01-22
6877;23651;100023651;USD Growth Saver;813;Equities;813;75;2025-10-22
6878;23653;100023653;Equities;1388;Equities;1388;75;2025-08-08
6879;23654;100023654;Sama;2358;EGX30 ETF;2358;75;2025-12-17
6880;23757;100023757;Money Market;768;EGP AXA10;768;25;2025-05-29
6881;23784;100023784;Diversified;574;Conservative;574;100;2024-07-13
6882;23816;100023816;Gold;2720;EGP AXA10;2720;100;2025-09-30
6883;23846;100023846;EGX30 ETF;1953;Equities;1953;75;2024-07-12
6884;23851;100023851;Sama;2763;Active;2763;75;2025-04-23
6885;23858;100023858;Money Market;1812;Gold;1812;50;2024-12-18
6886;23887;100023887;Conservative;1835;EGX30 ETF;1835;100;2024-08-31
6887;24060;100024060;Equities;4020;Money Market;4020;100;2025-10-11
6888;24062;100024062;Conservative;798;Active;798;50;2024-07-17
6889;24079;100024079;Conservative;982;Gold;982;75;2025-06-26
6890;24174;100024174;Secure;797;Equities;797;25;2025-10-08
6891;24182;100024182;Money Market;1433;Gold;1433;50;2025-01-23
6892;24261;100024261;Equities;1060;Secure;1060;75;2024-05-24
6893;24276;100024276;Equities;1456;Al Safwa;1456;100;2025-09-23
6894;24282;100024282;Active;912;Active;912;50;2025-12-17
6895;24300;100024300;Secure;1472;Gold;1472;100;2025-07-16
6896;24334;100024334;USD AXA9;731;Secure;731;100;2024-10-14
6897;24352;100024352;Sama;2550;USD Growth Saver;2550;75;2025-02-04
6898;24363;100024363;Diversified;1129;Sama;1129;100;2024-11-23
6899;24381;100024381;Sama;908;Growth;908;75;2024-07-12
6900;24425;100024425;Money Market;4417;Dollar Saver;4417;50;2025-03-10
6901;24445;100024445;Dollar Saver;2639;Active;2639;25;2024-04-06
6902;24468;100024468;Active;1261;Equities;1261;25;2025-09-08
6903;24514;100024514;Growth;3161;Dollar Saver;3161;25;2024-12-13
6904;24615;100024615;Conservative;3845;Active;3845;75;2025-03-02
6905;24668;100024668;Gold;2379;Dollar Saver;2379;25;2024-07-30
6906;24674;100024674;EGP AXA10;469;Dollar Saver;469;25;2025-11-08
6907;24692;100024692;Conservative;2563;USD Growth Saver;2563;25;2025-06-09
6908;24709;100024709;Sama;137;Equities;137;100;2025-04-17
6909;24782;100024782;Secure;1862;EGX30 ETF;1862;25;2025-10-14
6910;24789;100024789;Al Safwa;1788;Diversified;1788;75;2024-11-08
6911;24801;100024801;Active;2032;Conservative;2032;75;2025-01-11
6912;24905;100024905;EGP AXA10;704;USD Growth Saver;704;50;2024-11-03
6913;24934;100024934;Equities;662;Al Safwa;662;75;2024-05-29
6914;24945;100024945;Secure;929;EGP AXA10;929;100;2025-03-15
6915;24950;100024950;EGX30 ETF;423;Sama;423;75;2025-06-19
6916;24970;100024970;Equities;6609;USD Growth Saver;6609;100;2024-02-05
6917;25008;100025008;Secure;821;USD Growth Saver;821;25;2025-07-13
6918;25018;100025018;Gold;1503;EGX30 ETF;1503;75;2025-10-11
6919;25022;100025022;Gold;822;Secure;822;100;2025-09-03
6920;25079;100025079;Gold;1614;Secure;1614;75;2024-06-24
6921;25115;100025115;EGP AXA10;5290;Al Safwa;5290;50;2024-03-09
6922;25116;100025116;EGP AXA10;138;Sama;138;25;2025-12-24
6923;25134;100025134;Secure;734;EGP AXA10;734;50;2025-06-07
6924;26866;100026866;Al Safwa;2329;Dollar Saver;2329;25;2025-05-03
6925;25141;100025141;Al Safwa;2707;Gold;2707;50;2025-09-20
6926;25147;100025147;Dollar Saver;2464;Conservative;2464;25;2024-09-18
6927;25150;100025150;USD AXA9;417;Secure;417;75;2025-05-03
6928;25162;100025162;EGX30 ETF;1075;Money Market;1075;25;2024-04-21
6929;25170;100025170;EGX30 ETF;2386;Dollar Saver;2386;50;2025-11-20
6930;25274;100025274;Gold;2485;Al Safwa;2485;25;2024-11-05
6931;25276;100025276;Sama;4451;Al Safwa;4451;25;2025-07-18
6932;25303;100025303;EGP AXA10;1897;EGP AXA10;1897;75;2025-12-09
6933;25306;100025306;Equities;2426;Growth;2426;50;2025-04-27
6934;25310;100025310;Equities;2650;Growth;2650;25;2025-03-23
6935;25350;100025350;Sama;541;Active;541;75;2024-12-07
6936;25385;100025385;USD AXA9;3353;Equities;3353;75;2025-09-11
6937;25405;100025405;Gold;3984;Conservative;3984;50;2025-03-23
6938;25410;100025410;Dollar Saver;976;Dollar Saver;976;25;2024-04-22
6939;25417;100025417;Money Market;2831;USD Growth Saver;2831;50;2024-08-22
6940;25429;100025429;USD Growth Saver;2935;EGP AXA10;2935;25;2025-06-07
6941;25452;100025452;EGX30 ETF;275;Growth;275;75;2025-03-12
6942;25461;100025461;Al Safwa;1834;EGP AXA10;1834;100;2025-02-24
6943;25467;100025467;Active;4411;Equities;4411;25;2024-02-26
6944;25481;100025481;Active;922;Sama;922;50;2024-02-16
6945;25486;100025486;Growth;4114;Conservative;4114;75;2025-11-17
6946;25526;100025526;USD Growth Saver;462;Secure;462;25;2024-12-15
6947;25539;100025539;Diversified;865;EGX30 ETF;865;75;2024-07-20
6948;25546;100025546;EGP AXA10;1351;USD Growth Saver;1351;25;2024-08-08
6949;25550;100025550;Conservative;1402;Secure;1402;75;2025-04-16
6950;25572;100025572;Money Market;1466;Sama;1466;100;2024-10-15
6951;25593;100025593;Diversified;2980;Equities;2980;50;2025-10-28
6952;25652;100025652;Equities;2277;EGX30 ETF;2277;25;2025-10-22
6953;25667;100025667;Growth;5526;Secure;5526;50;2025-12-28
6954;25740;100025740;Secure;3382;Gold;3382;50;2024-11-28
6955;25762;100025762;Conservative;1418;Gold;1418;50;2024-06-11
6956;25771;100025771;Al Safwa;493;USD Growth Saver;493;75;2025-09-08
6957;25809;100025809;USD Growth Saver;814;Money Market;814;100;2024-10-27
6958;25823;100025823;Active;665;Growth;665;25;2024-04-22
6959;25940;100025940;Diversified;829;Gold;829;50;2025-03-04
6960;25979;100025979;Dollar Saver;260;Active;260;50;2024-12-19
